G207,PHY F243,MATH METHOD OF PHYSICS,28,22,82,19-05-22|9:00|12:00,FULL
J115,PHY F315,THEORY OF RELATIVITY,28,28,70,23-05-22|9:00|12:00,FULL
J119,PHY F315,THEORY OF RELATIVITY,28,28,70,23-05-22|9:00|12:00,FULL
J120,PHY F315,THEORY OF RELATIVITY,28,14,70,23-05-22|9:00|12:00,FULL
G205,PHY F341,SOLID STATE PHYSICS,37,37,68,21-05-22|9:00|12:00,FULL
G206,PHY F341,SOLID STATE PHYSICS,37,31,68,21-05-22|9:00|12:00,FULL
G102,PHY F342,ATOMIC & MOLECULAR PHY,37,34,68,14-05-22|9:00|12:00,FULL
G103,PHY F342,ATOMIC & MOLECULAR PHY,37,34,68,14-05-22|9:00|12:00,FULL
G205,PHY F343,NUCLEAR & PARTICLE PHY,37,37,67,09-05-22|9:00|12:00,FULL
G206,PHY F343,NUCLEAR & PARTICLE PHY,37,30,67,09-05-22|9:00|12:00,FULL
G103,PHY F379,THIN FILM TECHNOLOGY,37,37,80,17-05-22|9:00|12:00,FULL
G104,PHY F379,THIN FILM TECHNOLOGY,37,37,80,17-05-22|9:00|12:00,FULL
G105,PHY F379,THIN FILM TECHNOLOGY,37,6,80,17-05-22|9:00|12:00,FULL
G205,PHY F412,INTRO TO QUAN FIELD THEO,37,6,6,06-05-22|14:00|17:00,FULL
I114,PHY F420,QUANTUM OPTICS,28,12,12,19-05-22|14:00|17:00,FULL
G207,PHY F431,GEOMETRICAL METHODS IN,37,12,12,17-05-22|9:00|12:00,FULL
I221,MGTS F211,PRINCIPLES OF MANAGEMENT,28,28,143,13-05-22|14:00|17:00,FULL
G108,ECON F315/FIN F315,FINANCIAL MANAGEMENT,40,42,82,11-05-22|9:00|12:00,FULL
G107,EEE/INSTR  F342,POWER ELECTRONICS,37,37,229,23-05-22|9:00|12:00,FULL
G108,EEE/INSTR  F342,POWER ELECTRONICS,37,41,229,23-05-22|9:00|12:00,FULL
